LAMMPS data file via write_data, version 2 Aug 2023, timestep = 20539, units = real

900 atoms
2 atom types
600 bonds
1 bond types
300 angles
1 angle types

-10.52416935153064 10.52416935153064 xlo xhi
-10.52416935153064 10.52416935153064 ylo yhi
-10.52416935153064 10.52416935153064 zlo zhi

Masses

1 15.9994
2 1.0079

PairIJ Coeffs # lj/cut/tip4p/long

1 1 0.16275 3.16435 9
1 2 0 2.08218 9
2 2 0 1 9

Bond Coeffs # harmonic

1 5000 0.9572

Angle Coeffs # harmonic

1 5000 104.52

Atoms # full

10 4 1 -1.04844 -5.652035396712973 -1.1591316072631255 -8.830753652775124 0 0 0
11 4 2 0.52422 -5.123269459440528 -0.7524971362352186 -8.144202454152397 0 0 0
380 127 2 0.52422 -10.334498951586403 -4.963473857185171 -0.1998296514013056 1 0 0
52 18 1 -1.04844 -9.013279621187461 -6.920596495534648 -7.981603099949334 0 0 0
53 18 2 0.52422 -9.434755848637083 -7.701701596152237 -7.623093520719148 0 0 0
57 19 2 0.52422 -7.214054455829259 -3.8453160736255843 -8.391825933459517 0 0 0
117 39 2 0.52422 -7.434522700442702 -6.06881223809843 -0.6418739856088145 0 0 0
138 46 2 0.52422 -6.752775328815153 -4.0298210936319006 -2.9695187488520594 0 0 0
148 50 1 -1.04844 -6.559275421956787 -8.108636415119973 -7.963769121083006 0 0 0
150 50 2 0.52422 -7.046716904332939 -8.930067617473401 -7.900941901062751 0 0 0
172 58 1 -1.04844 -3.6727031946855915 -2.872477489196309 -4.286293182030171 0 0 0
174 58 2 0.52422 -3.6579338920196838 -2.7216879174242417 -5.231458435342713 0 0 0
868 290 1 -1.04844 -7.295211585732575 -10.29165570538195 -0.7473965292611062 0 1 0
41 14 2 0.52422 -6.588274390142422 -6.89425251520756 -2.887532873119846 1 0 0
40 14 1 -1.04844 -5.911047684150521 -7.038925577462739 -3.5483889070557257 1 0 0
42 14 2 0.52422 -5.909789263446726 -6.2365392177834265 -4.0703790400695095 1 0 0
55 19 1 -1.04844 -6.8312746366671 -3.6049378235984078 -9.235625019267307 0 0 0
95 32 2 0.52422 -4.98826235363701 -9.038394173464233 -7.41256035327273 0 0 0
181 61 1 -1.04844 -8.661942866409579 -7.245677330981529 -5.071654439483756 0 0 0
854 285 2 0.52422 -4.230283396639991 -1.765734119205522 -2.637655829884178 0 0 0
183 61 2 0.52422 -9.0489093770322 -8.118783802258807 -5.006552987628705 0 0 0
136 46 1 -1.04844 -7.370991155036576 -3.753093733450016 -2.293109265782581 0 0 0
182 61 2 0.52422 -7.7174050417784095 -7.399615363187323 -5.050604825502526 0 0 0
113 38 2 0.52422 -4.505942949890998 -6.122888938018935 -2.5877711640060497 0 0 0
853 285 1 -1.04844 -4.6942764925709675 -1.597156568781891 -1.817540589287443 0 0 0
206 69 2 0.52422 -9.393536973918089 -7.473498233472851 -9.539153032896769 0 0 0
141 47 2 0.52422 -8.182733568670084 -3.137042090992467 -6.100025380733909 1 0 0
185 62 2 0.52422 -6.445369402331637 -4.149424400656453 -5.139955447986445 0 0 0
139 47 1 -1.04844 -7.951210732191232 -3.886174043836606 -6.649109288734914 1 0 0
61 21 1 -1.04844 -8.194069504898577 -7.036619995923838 -1.8611212513892603 1 0 0
184 62 1 -1.04844 -5.87557731504161 -4.454362594982982 -4.433808091386292 0 0 0
140 47 2 0.52422 -8.61316360064983 -4.546877829279224 -6.445190628052089 1 0 0
186 62 2 0.52422 -5.187688866022569 -3.791115943861792 -4.377124516937472 0 0 0
63 21 2 0.52422 -8.906889775261808 -6.603931435599842 -2.3311906926306794 1 0 0
119 40 2 0.52422 3.925166728432764 -5.470855139360511 -9.962870871618968 0 0 0
564 188 2 0.52422 -9.08434801635515 -3.457075790226491 -1.8567487946741874 0 0 0
563 188 2 0.52422 -10.054448712381495 -2.3037591613759343 -1.7124646696000223 0 0 0
149 50 2 0.52422 -7.216682412900077 -7.427865522916042 -7.8200142181177945 0 0 0
44 15 2 0.52422 -8.094725930729922 -0.5011546436130736 -5.697115229187776 1 0 0
855 285 2 0.52422 -5.568646905310689 -1.3181730280901505 -2.089456657935248 0 0 0
62 21 2 0.52422 -8.500115432981236 -7.9348078990771835 -1.735077336615836 1 0 0
137 46 2 0.52422 -6.961386874110629 -4.01970159536938 -1.4700403127852617 0 0 0
56 19 2 0.52422 -6.634538130058515 -2.671806786393108 -9.152803973173384 0 0 0
303 101 2 0.52422 -4.966537086523523 -9.829061296098462 -9.492388576290844 0 0 1
411 137 2 0.52422 5.5546404248760854 -7.606570511204957 -9.22401642407776 0 0 1
76 26 1 -1.04844 10.480452998380217 -4.87709761929187 -7.418926006476187 -1 0 0
30 10 2 0.52422 -4.608917008282146 -10.18561862784603 -3.1330805149249805 0 0 0
562 188 1 -1.04844 -9.968538274155254 -3.2445141602056244 -1.5578796019506047 0 0 0
75 25 2 0.52422 -5.1428270364595035 -4.428418747044289 -9.452115796937482 0 0 0
28 10 1 -1.04844 -5.551494226487344 -10.236250145461732 -3.2920809821087076 0 0 0
432 144 2 0.52422 -5.3140572102213275 -7.644199861742812 -9.380183717773031 0 0 1
458 153 2 0.52422 -9.845896578284638 -3.235672726488259 -10.090342245764798 1 0 1
45 15 2 0.52422 -8.978410916504824 -1.569184622572811 -5.088455482289971 1 0 0
43 15 1 -1.04844 -8.76641916704233 -1.1456071715762235 -5.9202832029033345 1 0 0
164 55 2 0.52422 -10.18164263988739 -6.098958447157346 -4.2565460764017615 1 0 0
29 10 2 0.52422 -5.7697324175855185 -9.402498465831286 -3.708644672101828 0 0 0
163 55 1 -1.04844 10.494116451070889 -5.891039755460734 -3.399663031062314 0 0 0
221 74 2 0.52422 -5.135245160131357 -7.671886945789609 -0.9892162868277214 0 0 0
218 73 2 0.52422 -3.2485697426010898 -4.20779461712004 -8.250630225226772 0 0 0
219 73 2 0.52422 -2.3221805960591286 -3.1302831489570924 -7.728307018933494 0 0 0
217 73 1 -1.04844 -2.7189177597254544 -3.968232706047309 -7.490118812685699 0 0 0
54 18 2 0.52422 -9.58695611195755 -6.198817430051359 -7.7242436503604806 0 0 0
222 74 2 0.52422 -5.891831271101992 -8.955095813817318 -0.719026369262016 0 0 0
738 246 2 0.52422 -7.448495997058229 -1.92754743490004 -2.5504371812440105 0 0 0
736 246 1 -1.04844 -7.420304129372036 -0.9851892545723704 -2.716162299751735 0 0 0
74 25 2 0.52422 -4.334093112602109 -5.6192998046772535 -9.920949074127515 0 0 0
12 4 2 0.52422 -5.144202895125124 -1.031516171965988 -9.632076136739219 0 0 0
126 42 2 0.52422 -10.394418421611874 -1.179677752645384 -6.702072615170186 0 0 0
77 26 2 0.52422 -10.31558873134417 -4.10122093310195 -7.919584718614313 0 0 0
89 30 2 0.52422 -7.397213408821811 -0.410999839086994 -9.23069749002697 0 0 0
737 246 2 0.52422 -8.159105506206675 -0.6321166690084095 -2.220371035425474 0 0 0
220 74 1 -1.04844 -5.170130665161984 -8.41848372737465 -0.3911629332018176 0 0 0
146 49 2 0.52422 2.156872740730785 -6.247832248232405 -0.07174112166995705 0 0 0
676 226 1 -1.04844 -10.034833413186114 -9.693539630594962 -4.438857518850813 1 1 0
7 3 1 -1.04844 -9.952367790069284 -0.4666090300798498 -1.5846765717592266 0 0 0
200 67 2 0.52422 9.138834975993744 -6.981150575924897 -0.47703677654743437 0 0 0
666 222 2 0.52422 -6.513165452498996 -0.07711206433031137 -4.2893228075347585 0 0 0
430 144 1 -1.04844 -4.60222886017518 -7.5023995495530915 -10.004274671337644 0 0 1
431 144 2 0.52422 -3.804299012284357 -7.635353639954665 -9.492481710977547 0 0 1
112 38 1 -1.04844 -3.724188825059205 -5.84803308968557 -2.1085956899232894 0 0 0
173 58 2 0.52422 -3.1150711407193565 -3.639686516698876 -4.15692285092245 0 0 0
207 69 2 0.52422 10.448727258059291 -8.172143023993979 -10.130196020399529 -1 0 0
39 13 2 0.52422 -3.7169132795015427 -2.8132362215645896 -1.002324210171384 0 0 0
94 32 1 -1.04844 -4.09265750047573 -9.039159150862018 -7.074648793047772 0 0 0
96 32 2 0.52422 -4.189001445072627 -9.221297439582244 -6.139856312676242 0 0 0
114 38 2 0.52422 -3.0097029405514846 -5.947405710203973 -2.73782379003101 0 0 0
34 12 1 -1.04844 -1.9492693962325038 -0.8954073629338986 -7.970690353731744 0 0 0
19 7 1 -1.04844 -2.264991850192226 -5.142988084724706 -4.926610089565541 0 0 0
20 7 2 0.52422 -2.4833847119491317 -4.861221679041791 -5.814983647978549 0 0 0
352 118 1 -1.04844 1.7100544596287843 -3.6353681577039394 -9.377146214932196 0 0 1
276 92 2 0.52422 -2.114164617794728 -7.2725116065655335 -0.7016202873310036 0 0 0
36 12 2 0.52422 -2.7924453018433244 -0.793411214914256 -7.529159378990959 0 0 0
35 12 2 0.52422 -1.9795588106099444 -0.268680554852752 -8.693599062613181 0 0 0
467 156 2 0.52422 1.3937140750937704 -10.005625774500642 -8.358261101224517 0 1 0
468 156 2 0.52422 -0.10777366612103734 -10.040008069321138 -8.549046926525094 0 1 0
38 13 2 0.52422 -3.4696886364538173 -4.289481216658744 -0.7750982025765563 0 0 0
25 9 1 -1.04844 -0.602728475537706 -4.796166590276975 -0.47180719928641324 0 0 0
275 92 2 0.52422 -2.973572885035498 -8.480801801833099 -0.3958476361617631 0 0 0
247 83 1 -1.04844 2.785065731283977 -1.5332904771251457 -1.5036319889089782 0 0 0
23 8 2 0.52422 1.164134934241556 -7.850249206145246 -7.895151753198739 0 0 0
111 37 2 0.52422 -2.644401237161869 -7.237264777023009 -7.639995489700677 0 0 0
166 56 1 -1.04844 -3.1202032302967124 -9.36784990780283 -4.250317244017104 0 0 0
37 13 1 -1.04844 -3.0178807367032743 -3.448747646638271 -0.8481246229350639 0 0 0
109 37 1 -1.04844 -2.2782048900822627 -7.3429856765500725 -8.518070576842625 0 0 0
110 37 2 0.52422 -1.6104470992949746 -6.660252660653739 -8.583417586250672 0 0 0
21 7 2 0.52422 -1.8949692724794502 -6.018909705099081 -5.036795199733423 0 0 0
160 54 1 -1.04844 0.032363757535637916 -2.4793526150874623 -6.398166176950938 0 0 0
162 54 2 0.52422 -0.4683895013271311 -1.864339659222301 -6.934168540355739 0 0 0
168 56 2 0.52422 -2.468446195026239 -8.839210974532032 -4.710808454774006 0 0 0
4 2 1 -1.04844 -0.26404187779346877 -5.087464977898948 -8.220760695464314 0 0 0
5 2 2 0.52422 -0.8726069354765027 -4.655683611974335 -7.621171367648676 0 0 0
6 2 2 0.52422 0.28233317605835495 -5.633929360634225 -7.6558291783711825 0 0 0
49 17 1 -1.04844 -1.1238299331670625 -7.724468545786638 -5.1593714834049225 0 0 0
50 17 2 0.52422 -0.6253405224545858 -7.684734935714436 -4.343143168805599 0 0 0
51 17 2 0.52422 -0.45773585252241134 -7.751104620846643 -5.846325755027378 0 0 0
93 31 2 0.52422 2.860673785778955 -6.8750770721879775 -2.350271653413513 0 0 0
127 43 1 -1.04844 0.7191902966810559 -3.138324765342614 -2.184402002613032 0 0 0
128 43 2 0.52422 0.2168560701091451 -3.6303161921261946 -1.5348619037986495 0 0 0
129 43 2 0.52422 1.3934113352231012 -2.687989274994642 -1.6755587247265407 0 0 0
130 44 1 -1.04844 0.29889470410997454 -8.287828977452916 -2.7974334840879678 0 0 0
131 44 2 0.52422 1.234370463263458 -8.189704526344523 -2.619801228777151 0 0 0
132 44 2 0.52422 -0.10172660004330325 -8.375482212322947 -1.9324987974994805 0 0 0
145 49 1 -1.04844 2.0787245009966764 -5.971436700235251 -0.9848652965704279 0 0 0
161 54 2 0.52422 0.24468287638123698 -1.9882440545043512 -5.604423832404741 0 0 0
187 63 1 -1.04844 0.3640261215603626 -0.8617266350388935 -4.00927827715131 0 0 0
188 63 2 0.52422 0.04986657131666128 -1.4821397662651226 -3.35148841017223 0 0 0
189 63 2 0.52422 1.3021259964075291 -0.7827442852450925 -3.835991513847322 0 0 0
330 110 2 0.52422 -2.6157185805227785 -9.958867181524989 -8.263947766930091 0 0 1
24 8 2 0.52422 1.7643219153999965 -7.381308628315784 -6.5867485913426025 0 0 0
27 9 2 0.52422 -1.492214212204443 -4.444711291366944 -0.43192339909129984 0 0 0
15 5 2 0.52422 1.739570261038729 -0.30282036427369796 -8.143510174493116 0 0 0
22 8 1 -1.04844 0.977840139653436 -7.309390540279393 -7.127648061349464 0 0 0
147 49 2 0.52422 1.1741909091884626 -5.669330592922426 -1.0675949926184263 0 0 0
274 92 1 -1.04844 -2.0736586315869285 -8.223018551036535 -0.5958407777600989 0 0 0
