LAMMPS data file via write_data, version 2 Aug 2023, timestep = 400000, units = real

900 atoms
2 atom types
600 bonds
1 bond types
300 angles
1 angle types

-10.462435433292573 10.462435433292573 xlo xhi
-10.462435433292573 10.462435433292573 ylo yhi
-10.462435433292573 10.462435433292573 zlo zhi

Masses

1 15.9994
2 1.0079

PairIJ Coeffs # lj/cut/tip4p/long

1 1 0.16275 3.16435 9
1 2 0 2.08218 9
2 2 0 1 9

Bond Coeffs # harmonic

1 5000 0.9572

Angle Coeffs # harmonic

1 5000 104.52

Atoms # full

376 126 1 -1.04844 -2.718309645687448 -3.1304623728729233 -7.869284921629364 -1 0 0
73 25 1 -1.04844 -5.2598063128587995 -5.039276377155093 -7.4293687644293955 0 0 2
322 108 1 -1.04844 -3.8920848792765375 -9.445598435036075 -8.433763525512395 0 0 1
323 108 2 0.52422 -4.12742757569526 -10.352988756319204 -8.240324965090506 0 0 1
179 60 2 0.52422 -8.63847043909484 -0.5036955476013638 -9.57233115833104 0 0 1
478 160 1 -1.04844 -8.672291485468481 -9.371321550251345 -7.210422289513529 1 0 0
79 27 1 -1.04844 -3.9794217474584945 -7.399087375038448 -6.331461456479426 -1 0 0
81 27 2 0.52422 -4.229239782895636 -7.711250416983541 -5.461806965095378 -1 0 0
178 60 1 -1.04844 -8.409013669493618 -0.32738815231659046 -8.659954432181467 0 0 1
296 99 2 0.52422 -6.643617397443579 -1.5177808228445802 -6.850567534628735 0 0 0
75 25 2 0.52422 -4.521328260900382 -4.53070084605215 -7.764263367576957 0 0 2
741 247 2 0.52422 -1.7860250159699156 -6.254932834313592 -9.299384970333513 1 1 1
295 99 1 -1.04844 -6.32495379241159 -0.8387161766611655 -6.256022626416725 0 0 0
819 273 2 0.52422 -5.571006773162273 -9.36022536434001 -8.798413766886657 1 1 0
824 275 2 0.52422 -8.052926895500091 -3.442034378192405 -8.093231776835927 0 0 1
825 275 2 0.52422 -6.617050740279355 -3.612003551821007 -7.644823361081087 0 0 1
666 222 2 0.52422 -9.652713211765159 -1.5437515175304242 -7.917283313874632 1 0 1
842 281 2 0.52422 -0.9555936778708833 -9.18951862912714 -6.103612246402077 -1 0 1
693 231 2 0.52422 -0.11816721926349594 -2.078345608389437 -9.283954767179324 1 1 0
740 247 2 0.52422 -2.922741684441153 -6.188550290759497 -8.301803275269275 1 1 1
881 294 2 0.52422 -9.36897106476858 -5.087406592996076 -9.453994696454185 1 1 0
475 159 1 -1.04844 -5.533084373915187 -1.5819831211374638 -9.616242363917571 0 1 1
180 60 2 0.52422 -7.5731785675635095 -0.7758270424586602 -8.531751009403614 0 0 1
50 17 2 0.52422 -10.208101535242196 -6.828149950474413 -6.0645983085282635 0 0 0
49 17 1 -1.04844 -10.063858946476698 -6.9935762364681695 -6.9962581672452036 0 0 0
80 27 2 0.52422 -3.8431044584206147 -8.196696825521503 -6.842728214654072 -1 0 0
185 62 2 0.52422 -3.074481438496842 -3.5635924802291914 -5.669131699481073 0 0 1
297 99 2 0.52422 -5.721457787049381 -1.296190794990487 -5.670641784461116 0 0 0
51 17 2 0.52422 -9.452852935963925 -7.730042849825203 -7.017434369742283 0 0 0
377 126 2 0.52422 -2.3863762778762823 -3.9687136692329092 -8.19070463784615 -1 0 0
479 160 2 0.52422 -9.077311868270812 -10.23854642362572 -7.204113246924129 1 0 0
743 248 2 0.52422 -7.495837305830582 -5.873315139106861 -9.844759828391956 0 0 1
324 108 2 0.52422 -3.0946337695384916 -9.511276734146737 -8.9590452228626 0 0 1
823 275 1 -1.04844 -7.255343436065573 -2.947679247718673 -7.90446826593388 0 0 1
496 166 1 -1.04844 -0.09673483141675376 -7.103586566844575 -9.267083985376358 0 -1 0
378 126 2 0.52422 -2.0151755669135216 -2.5075653791055954 -8.053027211562359 -1 0 0
880 294 1 -1.04844 -8.71940290808235 -5.260231763065139 -8.772561945637092 1 1 0
691 231 1 -1.04844 -0.6843599992118143 -1.5273393503664714 -8.743608036697454 1 1 0
817 273 1 -1.04844 -6.443394901250505 -9.638175035918866 -9.077417307064433 1 1 0
74 25 2 0.52422 -4.855633177491516 -5.7757691517473955 -6.9706978826111765 0 0 2
882 294 2 0.52422 -9.098324764270926 -5.970175993821015 -8.254339901728219 1 1 0
692 231 2 0.52422 -1.0579770761132146 -0.8937515320938605 -9.35609415345021 1 1 0
608 203 2 0.52422 -9.124371777210358 -2.646868394568921 -5.595790892107479 1 0 0
477 159 2 0.52422 -4.923598503570179 -2.318335692167995 -9.566584407682642 0 1 1
480 160 2 0.52422 -7.901472492807148 -9.470520988863125 -7.769131838123804 1 0 0
739 247 1 -1.04844 -2.593855078570769 -5.780666447979287 -9.102814253580494 1 1 1
664 222 1 -1.04844 -10.05142719454362 -2.1487098283034776 -7.291815219045898 1 0 1
476 159 2 0.52422 -6.396585851876144 -1.9893409822260288 -9.683916251142323 0 1 1
497 166 2 0.52422 -0.34521391936538137 -7.912402333281162 -8.81961335960824 0 -1 0
841 281 1 -1.04844 -0.7335896316058523 -9.516470292700372 -6.9753793851657555 -1 0 1
816 272 2 0.52422 -9.658014532904463 -0.42037608001919224 -5.662025575345971 0 0 0
818 273 2 0.52422 -6.732728445319879 -8.952386460866183 -9.679192576428 1 1 0
488 163 2 0.52422 -8.025648260798267 -8.923243392124874 -5.459135970004039 1 0 0
397 133 1 -1.04844 -2.069039595616415 -10.339468095394006 -10.18858176463769 0 0 1
587 196 2 0.52422 -0.09610952955635277 -5.30318324128307 -5.863533190820316 1 1 0
