LAMMPS data file via write_data, version 2 Aug 2023, timestep = 20000, units = real

901 atoms
3 atom types
600 bonds
1 bond types
300 angles
1 angle types

-10.437795018051103 10.437795018051103 xlo xhi
-10.437795018051103 10.437795018051103 ylo yhi
-10.437795018051103 10.437795018051103 zlo zhi

Masses

1 15.9994
2 1.0079
3 22.989

Atoms # full

73 25 1 -1.04844 -4.310273125198951 -5.328067921207963 -8.003095669340794 0 0 2
79 27 1 -1.04844 -5.6441014405734204 -7.8170826944378415 -8.637777632788168 -1 0 0
81 27 2 0.52422 -6.438282208761257 -7.8469484007915495 -8.104264414461287 -1 0 0
75 25 2 0.52422 -4.648535600523479 -6.19175239039165 -8.23948318123813 0 0 2
50 17 2 0.52422 -7.903282656812053 -7.693442188720515 -6.384224660685628 0 0 0
80 27 2 0.52422 -5.156330116633043 -8.601317734672772 -8.38616773763836 -1 0 0
51 17 2 0.52422 -8.682460836820766 -8.596110542638788 -7.31696876347314 0 0 0
74 25 2 0.52422 -4.957490327059485 -4.713790028163931 -8.34953771431666 0 0 2
818 273 2 0.52422 -6.570100890077422 -7.656668755829466 -10.199144461821655 1 1 0
293 98 2 0.52422 -8.605097060734355 -8.593506676333789 -4.0594322654600745 0 0 -1
781 261 1 -1.04844 -3.8193939485734614 -8.771149915603868 -5.721220861447305 0 1 0
783 261 2 0.52422 -4.576191121375136 -9.284790803100284 -5.438929947075019 0 1 0
292 98 1 -1.04844 -7.810261502606523 -8.287158966109983 -4.496053703553589 0 0 -1
487 163 1 -1.04844 -5.745467092118349 -10.305887944671628 -4.980068205931038 1 0 0
294 98 2 0.52422 -7.666231817686055 -7.4088681753243755 -4.143751614914773 0 0 -1
232 78 1 -1.04844 -5.988163346328603 -3.404696515941855 -9.437724163318883 0 0 1
390 130 2 0.52422 -4.501406718013667 -5.211474465158018 -5.9310405730654425 0 1 0
49 17 1 -1.04844 -8.170275976871816 -7.787665492840244 -7.298603053007272 0 0 0
388 130 1 -1.04844 -4.652293763339846 -5.160037933661177 -4.9871976846187565 0 1 0
389 130 2 0.52422 -4.016223146526518 -5.767217985947224 -4.60903899946377 0 1 0
322 108 1 -1.04844 -4.361002453277625 -10.1366013117074 -8.876129659362958 0 0 1
415 139 1 -1.04844 -7.0537568767860055 -5.866036149458363 -3.586269936636013 1 0 1
416 139 2 0.52422 -6.274417341350689 -5.520783784613014 -4.021796237170952 1 0 1
489 163 2 0.52422 -6.506717076267817 -9.873301695515806 -4.593260987197153 1 0 0
324 108 2 0.52422 -3.8032761259633885 10.12733969720412 -8.395422797501151 0 -1 1
882 294 2 0.52422 -9.272762513902318 -5.944245226014511 -7.592523724678474 1 1 0
880 294 1 -1.04844 -9.952751842409644 -5.289343220434836 -7.434509401338382 1 1 0
665 222 2 0.52422 -8.826421644385404 -3.562609260719131 -7.5589164359896355 1 0 1
870 290 2 0.52422 -2.9728469418687116 -7.301096471632783 -4.820961267039181 0 1 1
782 261 2 0.52422 -3.2397215695188297 -9.407827815255603 -6.139393927035054 0 1 0
234 78 2 0.52422 -6.44721487653911 -3.6161157967342357 -10.2506368274479 0 0 1
743 248 2 0.52422 -9.963385039536668 -3.786567356420422 10.333893430604837 0 0 0
233 78 2 0.52422 -6.6544332415875385 -3.492423792147056 -8.756079704744776 0 0 1
323 108 2 0.52422 -4.808921840930778 10.196195700236919 -9.52496975018313 0 -1 1
740 247 2 0.52422 -2.586775167990046 -4.650723292173947 -8.796231574370882 1 1 1
739 247 1 -1.04844 -1.7367554068183217 -4.75236534955583 -9.224469995570315 1 1 1
741 247 2 0.52422 -1.254190413868809 -5.356078565948154 -8.659738856411554 1 1 1
496 166 1 -1.04844 0.8683899526743328 -9.160946059165328 -7.899075309246899 0 -1 0
497 166 2 0.52422 0.40112556418287504 -9.357454489962604 -7.087095124493116 0 -1 0
38 13 2 0.52422 -0.11860221805954652 -9.048413506661944 -5.025723042326018 0 1 0
37 13 1 -1.04844 -0.3784361002924044 -9.65652604948354 -5.717774141611475 0 1 0
118 40 1 -1.04844 3.3806946502170465 -9.241325637467401 -6.262676625574948 0 0 1
633 211 2 0.52422 1.7653628147842166 -7.829342008740639 -8.929804186660663 -1 0 0
498 166 2 0.52422 0.670426083824422 -9.899682566229878 -8.474687086086849 0 -1 0
399 133 2 0.52422 -3.9274862176918655 -8.959349004825956 10.205882794035743 0 0 0
587 196 2 0.52422 -1.1208988698508424 -7.448093470130682 -7.6856125350840125 1 1 0
588 196 2 0.52422 -0.29567926236811104 -6.617220037116484 -6.726135178282638 1 1 0
586 196 1 -1.04844 -0.7744864429646316 -6.565619596848739 -7.553380116293021 1 1 0
120 40 2 0.52422 2.6690352117302396 -9.631291663792753 -6.770335394556156 0 0 1
631 211 1 -1.04844 2.345445978231739 -7.260072906452809 -9.435461886072359 -1 0 0
632 211 2 0.52422 2.0282884163653385 -6.374756900524356 -9.256910011906825 -1 0 0
186 62 2 0.52422 0.6098726508289154 -3.0136095566242957 -6.599820290569111 0 0 1
397 133 1 -1.04844 -3.6039206225740985 -8.532371089987604 9.41263269410418 0 0 0
52 18 1 -1.04844 -0.38660680651729606 -8.294241138450122 -3.1260575885228663 0 1 0
828 276 2 0.52422 0.6263732922448515 -7.183350058740128 -4.5739440088850465 0 0 0
827 276 2 0.52422 1.7150746584121972 -7.4326792852508525 -5.595951569400122 0 0 0
826 276 1 -1.04844 0.9101225159540416 -6.934632894849575 -5.453645911973333 0 0 0
884 295 2 0.52422 1.6286476751243857 -4.914968479226242 -5.517866788943913 0 1 0
23 8 2 0.52422 1.4473662293066276 -4.0369367615700344 -9.786667238703629 -1 0 0
119 40 2 0.52422 4.028454054177605 -8.981543760980204 -6.917786662665627 0 0 1
377 126 2 0.52422 -0.49643443747164717 -3.324646688119559 -9.492894292359749 -1 0 0
184 62 1 -1.04844 -0.16101534363465042 -2.448867195535419 -6.655007839533894 0 0 1
22 8 1 -1.04844 2.2125647313793237 -4.603661590626121 -9.688956578231465 -1 0 0
362 121 2 0.52422 -2.9770426951667632 -5.573546141051615 10.344964013707042 0 1 0
225 75 2 0.52422 -0.10724925234915439 10.029855464098036 -10.253090020205871 0 0 1
209 70 2 0.52422 3.9677317313917815 -7.8226549076354095 -9.114303066367448 0 -1 0
